"passivesafetyabs_curvestraight_curvature", "161.alp", 1184, 1161, 1180, 1163
"passivesafetyabs_curvestraight_curvature", "17.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "18.alp", 594, 423, 422, 596
"passivesafetyabs_curvestraight_curvature", "19.alp", 780, 577, 579, 779
"passivesafetyabs_curvestraight_curvature", "2.alp", 370, 372, 371, 365
"passivesafetyabs_curvestraight_curvature", "20.alp", 13, 13, 13, 13
"passivesafetyabs_curvestraight_curvature", "21.alp", 13, 13, 13, 13
"passivesafetyabs_curvestraight_curvature", "22.alp", 939, 846, 897, 996
"passivesafetyabs_curvestraight_curvature", "23.alp", 884, 791, 788, 882
"passivesafetyabs_curvestraight_curvature", "24.alp", 1167, 1057, 1050, 1151
"passivesafetyabs_curvestraight_curvature", "25.alp", 1307, 1178, 1176, 1297
"passivesafetyabs_curvestraight_curvature", "26.alp", 1690, 1558, 1578, 1721
"passivesafetyabs_curvestraight_curvature", "27.alp", 1813, 1648, 1661, 1803
"passivesafetyabs_curvestraight_curvature", "28.alp", 4913, 3086, 3114, 4929
"passivesafetyabs_curvestraight_curvature", "29.alp", 2229, 2049, 2053, 2228
"passivesafetyabs_curvestraight_curvature", "3.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "30.alp", 3352, 3129, 3154, 3363
"passivesafetyabs_curvestraight_curvature", "31.alp", 2610, 2421, 2430, 2627
"passivesafetyabs_curvestraight_curvature", "32.alp", 4244, 3986, 4038, 4268
"passivesafetyabs_curvestraight_curvature", "33.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "34.alp", 1591, 1586, 1583, 1588
"passivesafetyabs_curvestraight_curvature", "35.alp", 1589, 1609, 1597, 1589
"passivesafetyabs_curvestraight_curvature", "36.alp", 1600, 1596, 1595, 1599
"passivesafetyabs_curvestraight_curvature", "37.alp", 1590, 1604, 1610, 1597
"passivesafetyabs_curvestraight_curvature", "38.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "39.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "4.alp", 381, 385, 382, 385
"passivesafetyabs_curvestraight_curvature", "40.alp", 1506, 1500, 1511, 1504
"passivesafetyabs_curvestraight_curvature", "41.alp", 2350, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "42.alp", 2322, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "43.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "44.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "45.alp", 1517, 1515, 1522, 1516
"passivesafetyabs_curvestraight_curvature", "46.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "47.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "48.alp", 1529, 1517, 1517, 1511
"passivesafetyabs_curvestraight_curvature", "49.alp", 2368, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "5.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "50.alp", 2322, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "51.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "52.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "53.alp", 1515, 1519, 1526, 1532
"passivesafetyabs_curvestraight_curvature", "54.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "55.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "56.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "57.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "58.alp", 1518, 1505, 1516, 1527
"passivesafetyabs_curvestraight_curvature", "59.alp", 2361, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "6.alp", 385, 390, 393, 391
"passivesafetyabs_curvestraight_curvature", "60.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "61.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "62.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "63.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "64.alp", 1519, 1518, 1511, 1510
"passivesafetyabs_curvestraight_curvature", "65.alp", 2364, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "66.alp", 2314, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "67.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "68.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "69.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "7.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "70.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "71.alp", 1509, 1506, 1515, 1512
"passivesafetyabs_curvestraight_curvature", "72.alp", 2327, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "73.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "74.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "75.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "76.alp", -1, -1, -1, -1
"passivesafetyabs_curvestraight_curvature", "77.alp", 1519, 1517, 1523, 1540
"passivesafetyabs_curvestraight_curvature", "78.alp", -1, -1, -1, -1
